#Constant Temperature fit results; RIPL II discrete level library; February 2005 by T. Belgya 
#  Z   A El         T        dT        U0       dU0NlevNmax  N0  Nc     Umax       Uc     Chi Fit Flag NoX  Xm  EX   sigma
#               [MeV]     [MeV]     [MeV]     [MeV]                    [MeV]    [MeV]                         [MeV]       
#-------------------------------------------------------------------------------------------------------------------------
  62 155 Sm   0.33374   0.01558  -0.43565   0.03129 143   8   7   8  0.25050  0.25050  6.438E-02   F   0             0.000
  63 155 Eu   0.33374   0.01558  -0.23475   0.04878  82  64   7  20  1.38014  0.78522  5.419E-02 * F   0             3.927
  64 155 Gd   0.33374   0.01558  -0.62518   0.04934 223  39  14  29  0.61485  0.46383  1.738E-02 *     0             3.118
  65 155 Tb   0.33374   0.01558  -0.38803   0.04404 163  30   9  14  0.80953  0.49864  2.215E-02 *     0             3.278
  66 155 Dy   0.33374   0.01558  -0.56377   0.04299 187  33   7  13  0.59400  0.32100  2.587E-01   F  16 172  0.000  2.815
  67 155 Ho   0.33374   0.01558  -0.35987   0.04262  68  17  14   3  0.58280  0.14197  2.546E-02       0             3.269
  68 155 Er   0.33374   0.01558  -0.18679   0.03457  99  12   7   1  0.60675  0.00000  8.845E-02   F   0             0.000
  69 155 Tm   0.33374   0.01558   0.00000   1.00000   7   1   1   2  0.00000  0.04100                  0             0.000
  70 155 Yb   0.33374   0.01558   0.00000   1.00000   6   1   1   1  0.00000  0.00000                  0             0.000
  71 155 Lu   0.33374   0.01558   0.00000   1.00000  15   1   1   2  0.00000  0.02000                  0             0.000
  72 155 Hf   0.33374   0.01558   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  73 155 Ta   0.33374   0.01558   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  1   1  0.000  0.000
  60 156 Nd   0.33875   0.01539   0.00000   1.00000  10   1   1  10  0.00000  2.73700                  0             0.000
  61 156 Pm   0.33875   0.01539   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  1   1  0.000  0.000
  62 156 Sm   0.33875   0.01539   0.26362   0.03182  39   9   7   4  1.02062  0.51707  1.388E-01   F   0             0.000
  63 156 Eu   0.33875   0.01539  -0.70424   0.04572  33  27  14  24  0.38632  0.35344  4.024E-02 *     0             2.671
  64 156 Gd   0.33875   0.01539   0.42785   0.03741 264  17   7  25  1.36646  1.54019  1.867E-02 *     0             2.588
  65 156 Tb   0.33875   0.01539   0.00000   1.00000  69   1   1   2  0.00000  0.04963                  1   3  0.050  0.000
  66 156 Dy   0.33875   0.01539   0.31452   0.03260 315  10   7  15  1.16847  1.38231  1.963E-01   F   0             2.545
  67 156 Ho   0.33875   0.01539   0.00000   1.00000 151   1   1   2  0.00000  0.05240                143  10  0.000  0.000
  68 156 Er   0.33875   0.01539   0.56078   0.03500 114  13   7   6  1.40610  1.22080  6.155E-02   F   0             2.424
  69 156 Tm   0.33875   0.01539   0.00000   1.00000  15   1   1   3  0.00000  0.31750                 12   4  0.000  0.000
  70 156 Yb   0.33875   0.01539   2.73983   0.03177  21   9   7   7  3.81580  3.02830  5.856E-01   F   0             0.000
  71 156 Lu   0.33875   0.01539   0.00000   1.00000  17   1   1   1  0.00000  0.00000                 16   2  0.000  0.000
  72 156 Hf   0.33875   0.01539   0.00000   1.00000   7   1   1   1  0.00000  0.00000                  0             0.000
  73 156 Ta   0.33875   0.01539   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  60 157 Nd   0.34623   0.01543   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  61 157 Pm   0.34623   0.01543   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  62 157 Sm   0.34623   0.01543   0.00000   1.00000  18   1   1   1  0.00000  0.00000                  0             0.000
  63 157 Eu   0.34623   0.01543  -0.09317   0.04228  41  36   7   5  1.63500  0.26323  1.332E-01 * F   0             2.884
  64 157 Gd   0.34623   0.01543  -0.48884   0.05420 310  54  19   8  0.88791  0.27225  8.540E-03 *     0             3.309
  65 157 Tb   0.34623   0.01543  -0.31790   0.04681 130  39  10  13  0.97436  0.53203  2.086E-02 *     0             3.666
  66 157 Dy   0.34623   0.01543  -0.59627   0.04481 140  41   7   7  0.68810  0.21117  2.706E-01   F   0             3.266
  67 157 Ho   0.34623   0.01543  -0.60990   0.04849 248  37  14   4  0.63800  0.08358  8.084E-02   F   0             2.979
  68 157 Er   0.34623   0.01543   0.00000   1.00000 181   1   1   2  0.00000  0.01030                162  20  0.000  0.000
  69 157 Tm   0.34623   0.01543   0.00000   1.00000  73   1   1   1  0.00000  0.00000                 54  20  0.000  0.000
  70 157 Yb   0.34623   0.01543   1.35068   0.03101  25   8   7   1  2.15090  0.00000  2.183E-01   F   0             0.000
  71 157 Lu   0.34623   0.01543   2.80757   0.04175  33  16  14   1  3.82970  0.00000  1.015E-01   F  31   3  0.563  9.969
  72 157 Hf   0.34623   0.01543   2.00940   0.03285  25  10   7   5  2.80510  1.85970  3.571E-02       0             7.369
  73 157 Ta   0.34623   0.01543   0.00000   1.00000   3   1   1   2  0.00000  0.02200                  0             0.000
  60 158 Nd   0.35598   0.01582   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  61 158 Pm   0.35598   0.01582   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  62 158 Sm   0.35598   0.01582   0.00000   1.00000  12   1   1   1  0.00000  0.00000                  0             0.000
  63 158 Eu   0.35598   0.01582   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  64 158 Gd   0.35598   0.01582   0.32816   0.04300 214  27   7  22  1.49910  1.40670  1.169E-02 *     0             3.376
  65 158 Tb   0.35598   0.01582  -0.70031   0.05442  97  49  19   7  0.67730  0.16740  8.230E-03 *     0             3.583
  66 158 Dy   0.35598   0.01582   0.39331   0.04245  97  26   7  13  1.55900  1.31478  2.320E-02 *     0             3.278
  67 158 Ho   0.35598   0.01582  -0.64896   0.04241 118  30   7   3  0.53150  0.07483  2.863E-01   F   0             4.725
  68 158 Er   0.35598   0.01582   0.29967   0.03181 164   8   7  11  1.04339  1.25728  1.335E-02      34 131  0.000  0.000
  69 158 Tm   0.35598   0.01582   0.00000   1.00000  45   1   1   2  0.00000  0.07410                 43   3  0.000  0.000
  70 158 Yb   0.35598   0.01582   1.75834   0.03358  56  10   7   3  2.65340  0.83520  2.844E-01   F   0             4.937
  71 158 Lu   0.35598   0.01582   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  72 158 Hf   0.35598   0.01582   2.32040   0.03182  33   8   7   2  3.09320  0.47636  7.288E-02   F   0             0.000
  73 158 Ta   0.35598   0.01582   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  74 158 W    0.35598   0.01582   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  61 159 Pm   0.36782   0.01666   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  62 159 Sm   0.36782   0.01666   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  63 159 Eu   0.36782   0.01666  -0.13822   0.04451  32  15  14  11  0.88700  0.57100  1.162E-01   F   0             3.381
  64 159 Gd   0.36782   0.01666  -0.51509   0.04250 165  26   7   9  0.71018  0.22747  4.108E-02 *     0             2.659
  65 159 Tb   0.36782   0.01666  -0.39600   0.04002  67  17   7   9  0.61762  0.42820  3.476E-02 *     0             2.946
  66 159 Dy   0.36782   0.01666  -0.56100   0.05088 119  31  14  11  0.69960  0.36110  1.698E-02 *     0             3.571
  67 159 Ho   0.36782   0.01666  -0.57096   0.05071 126  31  14  10  0.69200  0.34160  3.378E-02       0             3.070
  68 159 Er   0.36782   0.01666  -0.51467   0.04190 187  22   7  11  0.61718  0.34834  1.213E-01   F  37 151  0.000  3.396
  69 159 Tm   0.36782   0.01666  -0.50892   0.04692  74  20  14   1  0.58431  0.00000  4.688E-02       0             3.155
  70 159 Yb   0.36782   0.01666   0.84374   0.03351  46   8   7   1  1.61210  0.00000  1.052E-02      45   2  0.000  0.000
  71 159 Lu   0.36782   0.01666   1.75043   0.04453  33  15  14   1  2.80110  0.00000  1.239E-01   F  32   2  0.000  8.150
  72 159 Hf   0.36782   0.01666   0.00000   1.00000  16   1   1   7  0.00000  2.94910                  0             0.000
  73 159 Ta   0.36782   0.01666   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
  74 159 W    0.36782   0.01666   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  75 159 Re   0.36782   0.01666   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  1   1  0.000  0.000
  62 160 Sm   0.38151   0.01803   0.00000   1.00000   8   1   1   8  0.00000  2.25840                  0             0.000
  63 160 Eu   0.38151   0.01803   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  64 160 Gd   0.38151   0.01803   0.19408   0.04928 104  28   7   5  1.46030  0.86790  9.550E-03 *     0             3.313
  65 160 Tb   0.38151   0.01803  -0.88002   0.06094 101  47  19   4  0.62070  0.07887  1.917E-02 *     0             2.300
  66 160 Dy   0.38151   0.01803   0.31704   0.05459 245  42   7  25  1.72052  1.53515  1.229E-02 *     0             3.404
  67 160 Ho   0.38151   0.01803   0.00000   1.00000  88   1   1   6  0.00000  0.16961                 31  74  0.000  0.000
  68 160 Er   0.38151   0.01803   0.22993   0.03628 210   8   7   5  1.00795  0.85440  5.621E-02   F  93 118  0.000  0.000
  69 160 Tm   0.38151   0.01803   0.00000   1.00000  69   1   1   4  0.00000  0.09943                 57  13  0.000  0.000
  70 160 Yb   0.38151   0.01803   0.41570   0.03832  89  10   7   4  1.29280  0.82040  2.345E-02       0             2.340
  71 160 Lu   0.38151   0.01803   0.10486   0.03694  27   9   7   1  1.19810  0.00000  6.192E-01   F  26   2  0.000  0.000
  72 160 Hf   0.38151   0.01803   1.96303   0.03628  27   8   7   5  2.74786  2.14748  1.895E-02       0             0.000
  73 160 Ta   0.38151   0.01803   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  74 160 W    0.38151   0.01803   0.00000   1.00000  13   1   1   5  0.00000  2.22830                  0             0.000
  75 160 Re   0.38151   0.01803   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  62 161 Sm   0.39669   0.01991   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  63 161 Eu   0.39669   0.01991   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  64 161 Gd   0.39669   0.01991  -0.40429   0.04483  52  13   7  16  0.60400  0.75300  7.479E-02   F   0             2.879
  65 161 Tb   0.39669   0.01991  -0.41454   0.04797  68  17   7  15  0.69800  0.60200  4.298E-02 *     0             2.669
  66 161 Dy   0.39669   0.01991  -0.71815   0.06599 141  39  19  21  0.73091  0.50810  6.240E-03 *     0             3.448
  67 161 Ho   0.39669   0.01991  -0.65048   0.06092 109  34  13   6  0.78814  0.25268  1.458E-02 *     0             3.369
  68 161 Er   0.39669   0.01991  -0.64735   0.05492 123  34   7  20  0.73800  0.50890  1.617E-01   F   0             3.614
  69 161 Tm   0.39669   0.01991  -0.70960   0.05498  96  18  14  12  0.43319  0.32666  3.802E-02       0             2.868
  70 161 Yb   0.39669   0.01991  -0.57229   0.04004  75   8   7   3  0.23060  0.11079  1.616E-01   F   0             0.000
  71 161 Lu   0.39669   0.01991  -0.22473   0.05374 169  16  14   1  0.96220  0.00000  3.511E-01   F 168   2  0.000  3.808
  72 161 Hf   0.39669   0.01991   0.00000   1.00000  17   1   1   1  0.00000  0.00000                 16   2  0.000  0.000
  73 161 Ta   0.39669   0.01991   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  74 161 W    0.39669   0.01991   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  75 161 Re   0.39669   0.01991   0.00000   1.00000   2   1   1   2  0.00000  0.12380                  0             0.000
  62 162 Sm   0.41284   0.02220   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  63 162 Eu   0.41284   0.02220   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  64 162 Gd   0.41284   0.02220   0.14093   0.04462  22   8   7   6  1.01500  0.86400  5.188E-02   F   0             0.000
  65 162 Tb   0.41284   0.02220   0.00000   1.00000   9   1   1   7  0.00000  0.31000                  0             0.000
  66 162 Dy   0.41284   0.02220   0.23395   0.07233 275  59   7  39  1.91368  1.75188  4.720E-03 *     0             3.859
  67 162 Ho   0.41284   0.02220  -0.66441   0.05279  78  18   7   7  0.52150  0.17980  1.026E-01   F  15  64  0.000  4.724
  68 162 Er   0.41284   0.02220   0.26736   0.05725 129  22   7  13  1.54262  1.35677  6.187E-02   F   0             2.854
  69 162 Tm   0.41284   0.02220  -0.31018   0.05445 213  19   7   5  0.90140  0.29030  2.164E-01   F 193  21  0.000  1.343
  70 162 Yb   0.41284   0.02220   0.23986   0.04713  97  10   7   8  1.19801  1.12958  6.681E-02   F   0             2.396
  71 162 Lu   0.41284   0.02220   0.00000   1.00000 105   1   1   1  0.00000  0.00000                 97   9  0.000  0.000
  72 162 Hf   0.41284   0.02220   1.17477   0.04597  53   9   7  18  2.11770  3.24750  6.330E-02   F   0             0.000
  73 162 Ta   0.41284   0.02220   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  74 162 W    0.41284   0.02220   0.00000   1.00000   2   1   1   2  0.00000  0.45000                  0             0.000
  75 162 Re   0.41284   0.02220   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  76 162 Os   0.41284   0.02220   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
  63 163 Eu   0.42923   0.02467   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  64 163 Gd   0.42923   0.02467   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  65 163 Tb   0.42923   0.02467  -0.40662   0.05940  33  18   7  10  0.98700  0.55200  5.480E-02 * F   0             2.769
  66 163 Dy   0.42923   0.02467  -0.73346   0.08778 352  57  20   7  0.99950  0.33654  6.140E-03 *     0             3.311
  67 163 Ho   0.42923   0.02467  -0.67901   0.07637 104  38  12   8  0.92600  0.39207  1.964E-02 *     0             3.577
  68 163 Er   0.42923   0.02467  -0.79338   0.07324 382  51   7   9  0.87700  0.19930  1.866E-01   F  16 367  0.000  3.689
  69 163 Tm   0.42923   0.02467  -0.85691   0.07053 142  22  14   2  0.45119  0.01352  5.925E-02   F   0             2.890
  70 163 Yb   0.42923   0.02467  -0.72987   0.06078  63  22   7   2  0.57850  0.05388  1.135E-01   F   0             3.333
  71 163 Lu   0.42923   0.02467  -0.65040   0.06674 262  16  14   1  0.52085  0.00000  5.243E-02   F   0             3.152
  72 163 Hf   0.42923   0.02467   1.17137   0.04955  22   8   7   1  2.17100  0.00000  2.322E-01   F  21   2  0.000  0.000
  73 163 Ta   0.42923   0.02467   1.07854   0.06674  45  16  14   1  2.30360  0.00000  5.951E-02   F  44   2  0.000  6.977
  74 163 W    0.42923   0.02467   0.18231   0.04960  39   8   7   4  1.07950  0.48030  1.447E-02       0             0.000
  75 163 Re   0.42923   0.02467   0.00000   1.00000   2   1   1   2  0.00000  0.11500                  0             0.000
  76 163 Os   0.42923   0.02467   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  63 164 Eu   0.44481   0.02696   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  63 164 Eu   0.44481   0.02696   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  64 164 Gd   0.44481   0.02696   0.00000   1.00000   8   1   1   1  0.00000  0.00000                  0             0.000
  65 164 Tb   0.44481   0.02696   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  66 164 Dy   0.44481   0.02696   0.00303   0.06499 168  17   7  12  1.30260  1.12277  1.315E-02 *     0             3.873
  67 164 Ho   0.44481   0.02696  -0.86335   0.07816  35  24  14   4  0.58100  0.13977  1.406E-02 *     0             3.972
  68 164 Er   0.44481   0.02696   0.18151   0.08430 205  49   7  17  1.91126  1.48370  9.700E-03 *     0             3.397
  69 164 Tm   0.44481   0.02696  -1.02687   0.08209 176  64   7   2  0.78630  0.00000  4.520E-01   F  81   2  0.000  5.129
  70 164 Yb   0.44481   0.02696   0.14320   0.05420 135   8   7   4  1.07348  0.76005  1.607E-02       0             0.000
